SCATS Number,Date,IntervalNum,Flow,Hour
4821,2006-10-06,84,361,21
4821,2006-10-06,85,333,21
4821,2006-10-06,86,304,21
4821,2006-10-06,87,282,21
4821,2006-10-06,88,236,22
4821,2006-10-06,89,261,22
4821,2006-10-06,90,260,22
4821,2006-10-06,91,264,22
4821,2006-10-06,92,254,23
4821,2006-10-06,93,215,23
4821,2006-10-06,94,212,23
4821,2006-10-06,95,167,23
4821,2006-10-07,0,166,0
4821,2006-10-07,1,146,0
4821,2006-10-07,2,150,0
4821,2006-10-07,3,123,0
4821,2006-10-07,4,130,1
4821,2006-10-07,5,89,1
4821,2006-10-07,6,103,1
4821,2006-10-07,7,90,1
4821,2006-10-07,8,79,2
4821,2006-10-07,9,88,2
4821,2006-10-07,10,92,2
4821,2006-10-07,11,81,2
4821,2006-10-07,12,69,3
4821,2006-10-07,13,60,3
4821,2006-10-07,14,57,3
4821,2006-10-07,15,61,3
4821,2006-10-07,16,51,4
4821,2006-10-07,17,58,4
4821,2006-10-07,18,58,4
4821,2006-10-07,19,50,4
4821,2006-10-07,20,43,5
4821,2006-10-07,21,50,5
4821,2006-10-07,22,80,5
4821,2006-10-07,23,75,5
4821,2006-10-07,24,102,6
4821,2006-10-07,25,111,6
4821,2006-10-07,26,145,6
4821,2006-10-07,27,167,6
4821,2006-10-07,28,179,7
4821,2006-10-07,29,162,7
4821,2006-10-07,30,187,7
4821,2006-10-07,31,218,7
4821,2006-10-07,32,213,8
4821,2006-10-07,33,261,8
4821,2006-10-07,34,308,8
4821,2006-10-07,35,362,8
4821,2006-10-07,36,378,9
4821,2006-10-07,37,416,9
4821,2006-10-07,38,429,9
4821,2006-10-07,39,476,9
4821,2006-10-07,40,433,10
4821,2006-10-07,41,491,10
4821,2006-10-07,42,506,10
4821,2006-10-07,43,484,10
4821,2006-10-07,44,579,11
4821,2006-10-07,45,576,11
4821,2006-10-07,46,568,11
4821,2006-10-07,47,618,11
4821,2006-10-07,48,567,12
4821,2006-10-07,49,623,12
4821,2006-10-07,50,592,12
4821,2006-10-07,51,620,12
4821,2006-10-07,52,560,13
4821,2006-10-07,53,542,13
4821,2006-10-07,54,580,13
4821,2006-10-07,55,583,13
4821,2006-10-07,56,568,14
4821,2006-10-07,57,555,14
4821,2006-10-07,58,551,14
4821,2006-10-07,59,515,14
4821,2006-10-07,60,530,15
4821,2006-10-07,61,513,15
4821,2006-10-07,62,512,15
4821,2006-10-07,63,518,15
4821,2006-10-07,64,507,16
4821,2006-10-07,65,552,16
4821,2006-10-07,66,531,16
4821,2006-10-07,67,490,16
4821,2006-10-07,68,483,17
4821,2006-10-07,69,498,17
4821,2006-10-07,70,465,17
4821,2006-10-07,71,431,17
4821,2006-10-07,72,427,18
4821,2006-10-07,73,432,18
4821,2006-10-07,74,388,18
4821,2006-10-07,75,378,18
4821,2006-10-07,76,393,19
4821,2006-10-07,77,329,19
4821,2006-10-07,78,306,19
4821,2006-10-07,79,307,19
4821,2006-10-07,80,280,20
4821,2006-10-07,81,289,20
4821,2006-10-07,82,303,20
4821,2006-10-07,83,281,20
4821,2006-10-07,84,240,21
4821,2006-10-07,85,215,21
4821,2006-10-07,86,209,21
4821,2006-10-07,87,235,21
4821,2006-10-07,88,196,22
4821,2006-10-07,89,255,22
4821,2006-10-07,90,241,22
4821,2006-10-07,91,246,22
4821,2006-10-07,92,250,23
4821,2006-10-07,93,235,23
4821,2006-10-07,94,217,23
4821,2006-10-07,95,205,23
4821,2006-10-08,0,190,0
4821,2006-10-08,1,181,0
4821,2006-10-08,2,171,0
4821,2006-10-08,3,151,0
4821,2006-10-08,4,147,1
4821,2006-10-08,5,132,1
4821,2006-10-08,6,132,1
4821,2006-10-08,7,121,1
4821,2006-10-08,8,104,2
4821,2006-10-08,9,93,2
4821,2006-10-08,10,102,2
4821,2006-10-08,11,74,2
4821,2006-10-08,12,89,3
4821,2006-10-08,13,92,3
4821,2006-10-08,14,79,3
4821,2006-10-08,15,79,3
4821,2006-10-08,16,63,4
4821,2006-10-08,17,58,4
4821,2006-10-08,18,50,4
4821,2006-10-08,19,55,4
4821,2006-10-08,20,58,5
4821,2006-10-08,21,51,5
4821,2006-10-08,22,62,5
4821,2006-10-08,23,74,5
4821,2006-10-08,24,65,6
4821,2006-10-08,25,91,6
4821,2006-10-08,26,92,6
4821,2006-10-08,27,99,6
4821,2006-10-08,28,78,7
4821,2006-10-08,29,78,7
4821,2006-10-08,30,97,7
4821,2006-10-08,31,9,7
4821,2006-10-08,32,113,8
4821,2006-10-08,33,155,8
4821,2006-10-08,34,158,8
4821,2006-10-08,35,198,8
4821,2006-10-08,36,232,9
4821,2006-10-08,37,295,9
4821,2006-10-08,38,322,9
4821,2006-10-08,39,384,9
4821,2006-10-08,40,358,10
4821,2006-10-08,41,373,10
4821,2006-10-08,42,423,10
4821,2006-10-08,43,421,10
4821,2006-10-08,44,422,11
4821,2006-10-08,45,441,11
4821,2006-10-08,46,501,11
4821,2006-10-08,47,509,11
4821,2006-10-08,48,541,12
4821,2006-10-08,49,534,12
4821,2006-10-08,50,539,12
4821,2006-10-08,51,559,12
4821,2006-10-08,52,593,13
4821,2006-10-08,53,576,13
4821,2006-10-08,54,540,13
4821,2006-10-08,55,560,13
4821,2006-10-08,56,515,14
4821,2006-10-08,57,555,14
4821,2006-10-08,58,557,14
4821,2006-10-08,59,538,14
4821,2006-10-08,60,578,15
4821,2006-10-08,61,569,15
4821,2006-10-08,62,556,15
4821,2006-10-08,63,425,15
4821,2006-10-08,64,521,16
4821,2006-10-08,65,579,16
4821,2006-10-08,66,594,16
4821,2006-10-08,67,543,16
4821,2006-10-08,68,497,17
4821,2006-10-08,69,504,17
4821,2006-10-08,70,455,17
4821,2006-10-08,71,447,17
4821,2006-10-08,72,424,18
4821,2006-10-08,73,367,18
4821,2006-10-08,74,335,18
4821,2006-10-08,75,330,18
4821,2006-10-08,76,290,19
4821,2006-10-08,77,269,19
4821,2006-10-08,78,253,19
4821,2006-10-08,79,217,19
4821,2006-10-08,80,220,20
4821,2006-10-08,81,199,20
4821,2006-10-08,82,201,20
4821,2006-10-08,83,198,20
4821,2006-10-08,84,187,21
4821,2006-10-08,85,176,21
4821,2006-10-08,86,186,21
4821,2006-10-08,87,156,21
4821,2006-10-08,88,146,22
4821,2006-10-08,89,135,22
4821,2006-10-08,90,131,22
4821,2006-10-08,91,146,22
4821,2006-10-08,92,147,23
4821,2006-10-08,93,130,23
4821,2006-10-08,94,88,23
4821,2006-10-08,95,80,23
4821,2006-10-09,0,55,0
4821,2006-10-09,1,50,0
4821,2006-10-09,2,45,0
4821,2006-10-09,3,38,0
4821,2006-10-09,4,40,1
4821,2006-10-09,5,28,1
4821,2006-10-09,6,32,1
4821,2006-10-09,7,28,1
4821,2006-10-09,8,25,2
4821,2006-10-09,9,20,2
4821,2006-10-09,10,27,2
4821,2006-10-09,11,17,2
4821,2006-10-09,12,29,3
4821,2006-10-09,13,28,3
4821,2006-10-09,14,21,3
4821,2006-10-09,15,20,3
4821,2006-10-09,16,27,4
4821,2006-10-09,17,28,4
4821,2006-10-09,18,34,4
4821,2006-10-09,19,60,4
4821,2006-10-09,20,36,5
4821,2006-10-09,21,62,5
4821,2006-10-09,22,93,5
4821,2006-10-09,23,118,5
4821,2006-10-09,24,138,6
4821,2006-10-09,25,206,6
4821,2006-10-09,26,263,6
4821,2006-10-09,27,353,6
4821,2006-10-09,28,435,7
4821,2006-10-09,29,545,7
4821,2006-10-09,30,589,7
4821,2006-10-09,31,616,7
4821,2006-10-09,32,676,8
4821,2006-10-09,33,694,8
4821,2006-10-09,34,614,8
4821,2006-10-09,35,675,8
4821,2006-10-09,36,554,9
4821,2006-10-09,37,519,9
4821,2006-10-09,38,459,9
4821,2006-10-09,39,415,9
4821,2006-10-09,40,428,10
4821,2006-10-09,41,435,10
4821,2006-10-09,42,418,10
4821,2006-10-09,43,418,10
4821,2006-10-09,44,430,11
4821,2006-10-09,45,452,11
4821,2006-10-09,46,433,11
4821,2006-10-09,47,461,11
4821,2006-10-09,48,463,12
4821,2006-10-09,49,467,12
4821,2006-10-09,50,488,12
4821,2006-10-09,51,456,12
4821,2006-10-09,52,433,13
4821,2006-10-09,53,448,13
4821,2006-10-09,54,483,13
4821,2006-10-09,55,490,13
4821,2006-10-09,56,495,14
4821,2006-10-09,57,504,14
4821,2006-10-09,58,524,14
4821,2006-10-09,59,467,14
4821,2006-10-09,60,504,15
4821,2006-10-09,61,578,15
4821,2006-10-09,62,523,15
4821,2006-10-09,63,532,15
4821,2006-10-09,64,518,16
4821,2006-10-09,65,564,16
4821,2006-10-09,66,613,16
4821,2006-10-09,67,522,16
4821,2006-10-09,68,707,17
4821,2006-10-09,69,691,17
4821,2006-10-09,70,682,17
4821,2006-10-09,71,666,17
4821,2006-10-09,72,681,18
4821,2006-10-09,73,632,18
4821,2006-10-09,74,553,18
4821,2006-10-09,75,455,18
4821,2006-10-09,76,400,19
4821,2006-10-09,77,365,19
4821,2006-10-09,78,343,19
4821,2006-10-09,79,328,19
4821,2006-10-09,80,271,20
4821,2006-10-09,81,217,20
4821,2006-10-09,82,258,20
4821,2006-10-09,83,220,20
4821,2006-10-09,84,232,21
4821,2006-10-09,85,198,21
4821,2006-10-09,86,164,21
4821,2006-10-09,87,200,21
4821,2006-10-09,88,185,22
4821,2006-10-09,89,144,22
4821,2006-10-09,90,133,22
4821,2006-10-09,91,148,22
4821,2006-10-09,92,117,23
4821,2006-10-09,93,103,23
4821,2006-10-09,94,79,23
4821,2006-10-09,95,74,23
4821,2006-10-10,0,71,0
4821,2006-10-10,1,57,0
4821,2006-10-10,2,43,0
4821,2006-10-10,3,49,0
4821,2006-10-10,4,35,1
4821,2006-10-10,5,31,1
4821,2006-10-10,6,41,1
4821,2006-10-10,7,31,1
4821,2006-10-10,8,29,2
4821,2006-10-10,9,15,2
4821,2006-10-10,10,16,2
4821,2006-10-10,11,27,2
4821,2006-10-10,12,17,3
4821,2006-10-10,13,16,3
4821,2006-10-10,14,16,3
4821,2006-10-10,15,35,3
4821,2006-10-10,16,21,4
4821,2006-10-10,17,33,4
4821,2006-10-10,18,29,4
4821,2006-10-10,19,38,4
4821,2006-10-10,20,53,5
4821,2006-10-10,21,75,5
4821,2006-10-10,22,89,5
4821,2006-10-10,23,131,5
4821,2006-10-10,24,149,6
4821,2006-10-10,25,223,6
4821,2006-10-10,26,264,6
4821,2006-10-10,27,344,6
4821,2006-10-10,28,441,7
4821,2006-10-10,29,517,7
4821,2006-10-10,30,551,7
4821,2006-10-10,31,635,7
4821,2006-10-10,32,610,8
4821,2006-10-10,33,663,8
4821,2006-10-10,34,625,8
4821,2006-10-10,35,602,8
4821,2006-10-10,36,627,9
4821,2006-10-10,37,536,9
4821,2006-10-10,38,502,9
4821,2006-10-10,39,449,9
4821,2006-10-10,40,468,10
4821,2006-10-10,41,465,10
4821,2006-10-10,42,485,10
4821,2006-10-10,43,427,10
4821,2006-10-10,44,450,11
4821,2006-10-10,45,446,11
4821,2006-10-10,46,478,11
4821,2006-10-10,47,455,11
4821,2006-10-10,48,453,12
4821,2006-10-10,49,484,12
4821,2006-10-10,50,488,12
4821,2006-10-10,51,484,12
4821,2006-10-10,52,426,13
4821,2006-10-10,53,478,13
4821,2006-10-10,54,511,13
4821,2006-10-10,55,490,13
4821,2006-10-10,56,475,14
4821,2006-10-10,57,502,14
4821,2006-10-10,58,518,14
4821,2006-10-10,59,490,14
4821,2006-10-10,60,459,15
4821,2006-10-10,61,535,15
4821,2006-10-10,62,545,15
4821,2006-10-10,63,537,15
4821,2006-10-10,64,569,16
4821,2006-10-10,65,576,16
4821,2006-10-10,66,590,16
4821,2006-10-10,67,590,16
4821,2006-10-10,68,653,17
4821,2006-10-10,69,746,17
4821,2006-10-10,70,720,17
4821,2006-10-10,71,668,17
4821,2006-10-10,72,662,18
4821,2006-10-10,73,697,18
4821,2006-10-10,74,523,18
4821,2006-10-10,75,501,18
4821,2006-10-10,76,453,19
4821,2006-10-10,77,435,19
4821,2006-10-10,78,372,19
4821,2006-10-10,79,371,19
4821,2006-10-10,80,294,20
4821,2006-10-10,81,267,20
4821,2006-10-10,82,305,20
4821,2006-10-10,83,278,20
4821,2006-10-10,84,318,21
4821,2006-10-10,85,274,21
4821,2006-10-10,86,274,21
4821,2006-10-10,87,251,21
4821,2006-10-10,88,265,22
4821,2006-10-10,89,214,22
4821,2006-10-10,90,185,22
4821,2006-10-10,91,196,22
4821,2006-10-10,92,190,23
4821,2006-10-10,93,153,23
4821,2006-10-10,94,91,23
4821,2006-10-10,95,95,23
4821,2006-10-11,0,84,0
4821,2006-10-11,1,72,0
4821,2006-10-11,2,55,0
4821,2006-10-11,3,47,0
4821,2006-10-11,4,37,1
4821,2006-10-11,5,36,1
4821,2006-10-11,6,23,1
4821,2006-10-11,7,36,1
4821,2006-10-11,8,30,2
4821,2006-10-11,9,23,2
4821,2006-10-11,10,26,2
4821,2006-10-11,11,23,2
4821,2006-10-11,12,22,3
4821,2006-10-11,13,21,3
4821,2006-10-11,14,27,3
4821,2006-10-11,15,23,3
4821,2006-10-11,16,25,4
4821,2006-10-11,17,30,4
4821,2006-10-11,18,37,4
4821,2006-10-11,19,56,4
4821,2006-10-11,20,44,5
4821,2006-10-11,21,63,5
4821,2006-10-11,22,85,5
4821,2006-10-11,23,153,5
4821,2006-10-11,24,187,6
4821,2006-10-11,25,209,6
4821,2006-10-11,26,315,6
4821,2006-10-11,27,390,6
4821,2006-10-11,28,451,7
4821,2006-10-11,29,514,7
4821,2006-10-11,30,560,7
4821,2006-10-11,31,669,7
4821,2006-10-11,32,607,8
4821,2006-10-11,33,639,8
4821,2006-10-11,34,702,8
4821,2006-10-11,35,601,8
4821,2006-10-11,36,520,9
4821,2006-10-11,37,533,9
4821,2006-10-11,38,518,9
4821,2006-10-11,39,443,9
4821,2006-10-11,40,476,10
4821,2006-10-11,41,453,10
4821,2006-10-11,42,434,10
4821,2006-10-11,43,494,10
4821,2006-10-11,44,413,11
4821,2006-10-11,45,491,11
4821,2006-10-11,46,457,11
4821,2006-10-11,47,461,11
4821,2006-10-11,48,460,12
4821,2006-10-11,49,493,12
4821,2006-10-11,50,480,12
4821,2006-10-11,51,450,12
4821,2006-10-11,52,511,13
4821,2006-10-11,53,564,13
4821,2006-10-11,54,496,13
4821,2006-10-11,55,473,13
4821,2006-10-11,56,532,14
4821,2006-10-11,57,448,14
4821,2006-10-11,58,516,14
4821,2006-10-11,59,489,14
4821,2006-10-11,60,522,15
4821,2006-10-11,61,480,15
4821,2006-10-11,62,497,15
4821,2006-10-11,63,560,15
4821,2006-10-11,64,532,16
4821,2006-10-11,65,555,16
4821,2006-10-11,66,590,16
4821,2006-10-11,67,552,16
4821,2006-10-11,68,662,17
4821,2006-10-11,69,678,17
4821,2006-10-11,70,691,17
4821,2006-10-11,71,666,17
4821,2006-10-11,72,658,18
4821,2006-10-11,73,633,18
4821,2006-10-11,74,562,18
4821,2006-10-11,75,426,18
4821,2006-10-11,76,456,19
4821,2006-10-11,77,385,19
4821,2006-10-11,78,365,19
4821,2006-10-11,79,314,19
4821,2006-10-11,80,322,20
4821,2006-10-11,81,259,20
4821,2006-10-11,82,287,20
4821,2006-10-11,83,271,20
4821,2006-10-11,84,252,21
4821,2006-10-11,85,271,21
4821,2006-10-11,86,238,21
4821,2006-10-11,87,271,21
4821,2006-10-11,88,262,22
4821,2006-10-11,89,240,22
4821,2006-10-11,90,191,22
4821,2006-10-11,91,202,22
4821,2006-10-11,92,174,23
4821,2006-10-11,93,144,23
4821,2006-10-11,94,114,23
4821,2006-10-11,95,87,23
4821,2006-10-12,0,80,0
4821,2006-10-12,1,64,0
4821,2006-10-12,2,56,0
4821,2006-10-12,3,50,0
4821,2006-10-12,4,35,1
4821,2006-10-12,5,44,1
4821,2006-10-12,6,46,1
4821,2006-10-12,7,33,1
4821,2006-10-12,8,31,2
4821,2006-10-12,9,32,2
4821,2006-10-12,10,24,2
4821,2006-10-12,11,13,2
4821,2006-10-12,12,30,3
4821,2006-10-12,13,22,3
4821,2006-10-12,14,25,3
4821,2006-10-12,15,28,3
4821,2006-10-12,16,43,4
4821,2006-10-12,17,36,4
4821,2006-10-12,18,30,4
4821,2006-10-12,19,45,4
4821,2006-10-12,20,49,5
4821,2006-10-12,21,69,5
4821,2006-10-12,22,95,5
4821,2006-10-12,23,143,5
4821,2006-10-12,24,142,6
4821,2006-10-12,25,240,6
4821,2006-10-12,26,281,6
4821,2006-10-12,27,377,6
4821,2006-10-12,28,462,7
4821,2006-10-12,29,526,7
4821,2006-10-12,30,571,7
4821,2006-10-12,31,629,7
4821,2006-10-12,32,656,8
4821,2006-10-12,33,660,8
4821,2006-10-12,34,585,8
4821,2006-10-12,35,655,8
4821,2006-10-12,36,589,9
4821,2006-10-12,37,510,9
4821,2006-10-12,38,484,9
4821,2006-10-12,39,492,9
4821,2006-10-12,40,446,10
4821,2006-10-12,41,447,10
4821,2006-10-12,42,465,10
4821,2006-10-12,43,404,10
4821,2006-10-12,44,432,11
4821,2006-10-12,45,487,11
4821,2006-10-12,46,458,11
4821,2006-10-12,47,471,11
4821,2006-10-12,48,455,12
4821,2006-10-12,49,521,12
4821,2006-10-12,50,492,12
4821,2006-10-12,51,470,12
4821,2006-10-12,52,461,13
4821,2006-10-12,53,413,13
4821,2006-10-12,54,420,13
4821,2006-10-12,55,510,13
4821,2006-10-12,56,485,14
4821,2006-10-12,57,470,14
4821,2006-10-12,58,478,14
4821,2006-10-12,59,499,14
4821,2006-10-12,60,489,15
4821,2006-10-12,61,505,15
4821,2006-10-12,62,516,15
4821,2006-10-12,63,560,15
4821,2006-10-12,64,511,16
4821,2006-10-12,65,590,16
4821,2006-10-12,66,576,16
4821,2006-10-12,67,561,16
4821,2006-10-12,68,710,17
4821,2006-10-12,69,661,17
4821,2006-10-12,70,697,17
4821,2006-10-12,71,654,17
4821,2006-10-12,72,658,18
4821,2006-10-12,73,617,18
4821,2006-10-12,74,626,18
4821,2006-10-12,75,559,18
4821,2006-10-12,76,496,19
4821,2006-10-12,77,483,19
4821,2006-10-12,78,392,19
4821,2006-10-12,79,307,19
4821,2006-10-12,80,353,20
4821,2006-10-12,81,316,20
4821,2006-10-12,82,349,20
4821,2006-10-12,83,315,20
4821,2006-10-12,84,333,21
4821,2006-10-12,85,323,21
4821,2006-10-12,86,259,21
4821,2006-10-12,87,285,21
4821,2006-10-12,88,227,22
4821,2006-10-12,89,214,22
4821,2006-10-12,90,215,22
4821,2006-10-12,91,198,22
4821,2006-10-12,92,206,23
4821,2006-10-12,93,124,23
4821,2006-10-12,94,138,23
4821,2006-10-12,95,108,23
4821,2006-10-13,0,95,0
4821,2006-10-13,1,84,0
4821,2006-10-13,2,77,0
4821,2006-10-13,3,59,0
4821,2006-10-13,4,70,1
4821,2006-10-13,5,63,1
4821,2006-10-13,6,53,1
4821,2006-10-13,7,48,1
4821,2006-10-13,8,47,2
4821,2006-10-13,9,21,2
4821,2006-10-13,10,39,2
4821,2006-10-13,11,34,2
4821,2006-10-13,12,27,3
4821,2006-10-13,13,24,3
4821,2006-10-13,14,27,3
4821,2006-10-13,15,32,3
4821,2006-10-13,16,28,4
4821,2006-10-13,17,37,4
4821,2006-10-13,18,30,4
4821,2006-10-13,19,37,4
4821,2006-10-13,20,54,5
4821,2006-10-13,21,51,5
4821,2006-10-13,22,113,5
4821,2006-10-13,23,160,5
4821,2006-10-13,24,160,6
4821,2006-10-13,25,215,6
4821,2006-10-13,26,295,6
4821,2006-10-13,27,356,6
4821,2006-10-13,28,437,7
4821,2006-10-13,29,526,7
4821,2006-10-13,30,557,7
4821,2006-10-13,31,597,7
4821,2006-10-13,32,662,8
4821,2006-10-13,33,651,8
4821,2006-10-13,34,611,8
4821,2006-10-13,35,640,8
4821,2006-10-13,36,533,9
4821,2006-10-13,37,522,9
4821,2006-10-13,38,467,9
4821,2006-10-13,39,449,9
4821,2006-10-13,40,473,10
4821,2006-10-13,41,502,10
4821,2006-10-13,42,535,10
4821,2006-10-13,43,475,10
4821,2006-10-13,44,488,11
4821,2006-10-13,45,470,11
4821,2006-10-13,46,477,11
4821,2006-10-13,47,501,11
4821,2006-10-13,48,471,12
4821,2006-10-13,49,459,12
4821,2006-10-13,50,522,12
4821,2006-10-13,51,540,12
4821,2006-10-13,52,500,13
4821,2006-10-13,53,492,13
4821,2006-10-13,54,530,13
4821,2006-10-13,55,500,13
4821,2006-10-13,56,506,14
4821,2006-10-13,57,526,14
4821,2006-10-13,58,502,14
4821,2006-10-13,59,536,14
4821,2006-10-13,60,535,15
4821,2006-10-13,61,549,15
4821,2006-10-13,62,566,15
4821,2006-10-13,63,509,15
4821,2006-10-13,64,584,16
4821,2006-10-13,65,595,16
4821,2006-10-13,66,590,16
4821,2006-10-13,67,566,16
4821,2006-10-13,68,636,17
4821,2006-10-13,69,666,17
4821,2006-10-13,70,701,17
4821,2006-10-13,71,648,17
4821,2006-10-13,72,620,18
4821,2006-10-13,73,592,18
4821,2006-10-13,74,591,18
4821,2006-10-13,75,566,18
4821,2006-10-13,76,464,19
4821,2006-10-13,77,528,19
4821,2006-10-13,78,373,19
4821,2006-10-13,79,394,19
4821,2006-10-13,80,396,20
4821,2006-10-13,81,353,20
4821,2006-10-13,82,336,20
4821,2006-10-13,83,335,20
4821,2006-10-13,84,335,21
4821,2006-10-13,85,299,21
4821,2006-10-13,86,271,21
4821,2006-10-13,87,238,21
4821,2006-10-13,88,245,22
4821,2006-10-13,89,237,22
4821,2006-10-13,90,245,22
4821,2006-10-13,91,243,22
4821,2006-10-13,92,267,23
4821,2006-10-13,93,230,23
4821,2006-10-13,94,169,23
4821,2006-10-13,95,189,23
4821,2006-10-14,0,207,0
4821,2006-10-14,1,173,0
4821,2006-10-14,2,142,0
4821,2006-10-14,3,114,0
4821,2006-10-14,4,139,1
4821,2006-10-14,5,81,1
4821,2006-10-14,6,101,1
4821,2006-10-14,7,82,1
4821,2006-10-14,8,101,2
4821,2006-10-14,9,84,2
4821,2006-10-14,10,69,2
4821,2006-10-14,11,69,2
4821,2006-10-14,12,92,3
4821,2006-10-14,13,70,3
4821,2006-10-14,14,47,3
4821,2006-10-14,15,54,3
4821,2006-10-14,16,58,4
4821,2006-10-14,17,54,4
4821,2006-10-14,18,57,4
4821,2006-10-14,19,52,4
4821,2006-10-14,20,50,5
4821,2006-10-14,21,55,5
4821,2006-10-14,22,79,5
4821,2006-10-14,23,95,5
4821,2006-10-14,24,100,6
4821,2006-10-14,25,99,6
4821,2006-10-14,26,139,6
4821,2006-10-14,27,157,6
4821,2006-10-14,28,173,7
4821,2006-10-14,29,160,7
4821,2006-10-14,30,221,7
4821,2006-10-14,31,249,7
4821,2006-10-14,32,272,8
4821,2006-10-14,33,282,8
4821,2006-10-14,34,321,8
4821,2006-10-14,35,348,8
4821,2006-10-14,36,364,9
4821,2006-10-14,37,427,9
4821,2006-10-14,38,457,9
4821,2006-10-14,39,501,9
4821,2006-10-14,40,422,10
4821,2006-10-14,41,499,10
4821,2006-10-14,42,522,10
4821,2006-10-14,43,554,10
4821,2006-10-14,44,528,11
4821,2006-10-14,45,557,11
4821,2006-10-14,46,596,11
4821,2006-10-14,47,570,11
4821,2006-10-14,48,607,12
4821,2006-10-14,49,610,12
4821,2006-10-14,50,602,12
4821,2006-10-14,51,579,12
4821,2006-10-14,52,596,13
4821,2006-10-14,53,589,13
4821,2006-10-14,54,567,13
4821,2006-10-14,55,563,13
4821,2006-10-14,56,585,14
4821,2006-10-14,57,549,14
4821,2006-10-14,58,557,14
4821,2006-10-14,59,584,14
4821,2006-10-14,60,576,15
4821,2006-10-14,61,630,15
4821,2006-10-14,62,603,15
4821,2006-10-14,63,552,15
4821,2006-10-14,64,545,16
4821,2006-10-14,65,609,16
4821,2006-10-14,66,542,16
4821,2006-10-14,67,517,16
4821,2006-10-14,68,497,17
4821,2006-10-14,69,548,17
4821,2006-10-14,70,511,17
4821,2006-10-14,71,534,17
4821,2006-10-14,72,470,18
4821,2006-10-14,73,440,18
4821,2006-10-14,74,395,18
4821,2006-10-14,75,442,18
4821,2006-10-14,76,356,19
4821,2006-10-14,77,318,19
4821,2006-10-14,78,274,19
4821,2006-10-14,79,297,19
4821,2006-10-14,80,248,20
4821,2006-10-14,81,257,20
4821,2006-10-14,82,258,20
4821,2006-10-14,83,282,20
4821,2006-10-14,84,250,21
4821,2006-10-14,85,228,21
4821,2006-10-14,86,215,21
4821,2006-10-14,87,228,21
4821,2006-10-14,88,216,22
4821,2006-10-14,89,231,22
4821,2006-10-14,90,195,22
4821,2006-10-14,91,268,22
4821,2006-10-14,92,250,23
4821,2006-10-14,93,194,23
4821,2006-10-14,94,202,23
4821,2006-10-14,95,224,23
4821,2006-10-15,0,161,0
4821,2006-10-15,1,137,0
4821,2006-10-15,2,158,0
4821,2006-10-15,3,152,0
4821,2006-10-15,4,143,1
4821,2006-10-15,5,122,1
4821,2006-10-15,6,130,1
4821,2006-10-15,7,93,1
4821,2006-10-15,8,104,2
4821,2006-10-15,9,80,2
4821,2006-10-15,10,84,2
4821,2006-10-15,11,82,2
4821,2006-10-15,12,86,3
4821,2006-10-15,13,85,3
4821,2006-10-15,14,72,3
4821,2006-10-15,15,59,3
4821,2006-10-15,16,66,4
4821,2006-10-15,17,54,4
4821,2006-10-15,18,77,4
4821,2006-10-15,19,95,4
4821,2006-10-15,20,70,5
4821,2006-10-15,21,74,5
4821,2006-10-15,22,83,5
4821,2006-10-15,23,83,5
4821,2006-10-15,24,68,6
4821,2006-10-15,25,83,6
4821,2006-10-15,26,97,6
4821,2006-10-15,27,100,6
4821,2006-10-15,28,77,7
4821,2006-10-15,29,91,7
4821,2006-10-15,30,128,7
4821,2006-10-15,31,63,7
4821,2006-10-15,32,93,8
4821,2006-10-15,33,166,8
4821,2006-10-15,34,151,8
4821,2006-10-15,35,207,8
4821,2006-10-15,36,198,9
4821,2006-10-15,37,278,9
4821,2006-10-15,38,297,9
4821,2006-10-15,39,365,9
4821,2006-10-15,40,359,10
4821,2006-10-15,41,382,10
4821,2006-10-15,42,404,10
4821,2006-10-15,43,424,10
4821,2006-10-15,44,403,11
4821,2006-10-15,45,453,11
4821,2006-10-15,46,544,11
4821,2006-10-15,47,556,11
4821,2006-10-15,48,532,12
4821,2006-10-15,49,578,12
4821,2006-10-15,50,538,12
4821,2006-10-15,51,574,12
4821,2006-10-15,52,579,13
4821,2006-10-15,53,585,13
4821,2006-10-15,54,531,13
4821,2006-10-15,55,607,13
4821,2006-10-15,56,567,14
4821,2006-10-15,57,559,14
4821,2006-10-15,58,599,14
4821,2006-10-15,59,536,14
4821,2006-10-15,60,553,15
4821,2006-10-15,61,599,15
4821,2006-10-15,62,557,15
4821,2006-10-15,63,581,15
4821,2006-10-15,64,621,16
4821,2006-10-15,65,530,16
4821,2006-10-15,66,536,16
4821,2006-10-15,67,494,16
4821,2006-10-15,68,540,17
4821,2006-10-15,69,472,17
4821,2006-10-15,70,446,17
4821,2006-10-15,71,432,17
4821,2006-10-15,72,407,18
4821,2006-10-15,73,371,18
4821,2006-10-15,74,342,18
4821,2006-10-15,75,330,18
4821,2006-10-15,76,276,19
4821,2006-10-15,77,269,19
4821,2006-10-15,78,247,19
4821,2006-10-15,79,230,19
4821,2006-10-15,80,216,20
4821,2006-10-15,81,203,20
4821,2006-10-15,82,214,20
4821,2006-10-15,83,214,20
4821,2006-10-15,84,188,21
4821,2006-10-15,85,178,21
4821,2006-10-15,86,184,21
4821,2006-10-15,87,155,21
4821,2006-10-15,88,178,22
4821,2006-10-15,89,151,22
4821,2006-10-15,90,118,22
4821,2006-10-15,91,129,22
4821,2006-10-15,92,128,23
